cos_heading,sin_heading,cos_goal_dir,sin_goal_dir,local_obstacle_density,teammate_distance_norm,target_dx,target_dy
-1.8369701987210297e-16,-1.0,0.8,-0.6,0.0,1.0,0.0,-1.0
-0.8191520442889919,0.5735764363510459,-0.24253562503633297,0.9701425001453319,0.0,1.0,-1.0,1.0
-1.8369701987210297e-16,-1.0,0.8944271909999159,-0.4472135954999579,0.0,1.0,0.0,-1.0
-0.7071067811865475,0.7071067811865476,0.0,1.0,0.0,1.0,0.0,0.0
-1.8369701987210297e-16,-1.0,0.9701425001453319,-0.24253562503633297,0.0,1.0,0.0,0.0
-0.1736481776669303,0.984807753012208,0.0,1.0,0.0,1.0,0.0,1.0
0.573576436351046,-0.8191520442889918,0.9701425001453319,-0.24253562503633297,0.0,1.0,1.0,-1.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7071067811865474,-0.7071067811865477,1.0,0.0,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.984807753012208,-0.1736481776669304,1.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.573576436351046,0.8191520442889918,0.0,1.0,0.0,1.0,0.0,0.0
0.8191520442889916,-0.5735764363510465,1.0,0.0,0.0,1.0,0.0,0.0
0.9396926207859084,0.3420201433256687,0.0,1.0,0.0,1.0,0.0,0.0
0.342020143325669,-0.9396926207859083,1.0,0.0,0.0,1.0,0.0,0.0
0.9659258262890683,-0.2588190451025207,0.0,1.0,0.0,1.0,0.0,0.0
-0.25881904510252063,-0.9659258262890683,1.0,0.0,0.0,1.0,0.0,0.0
0.6427876096865393,-0.7660444431189781,0.0,1.0,0.0,1.0,0.0,0.0
-0.766044443118978,-0.6427876096865393,1.0,0.0,0.0,1.0,0.0,0.0
0.08715574274765789,-0.9961946980917455,0.0,1.0,0.0,1.0,0.0,-2.0
-0.9961946980917455,-0.08715574274765794,1.0,0.0,0.0,1.0,-2.0,0.0
